image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000205.jpg,2,15,3,0,0,0,0,1000,0.02328043431043625,0.4839233047385621,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000206.jpg,0,16,1,0,0,0,0,1000,0.020820550620555878,0.482369328325466,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000207.jpg,3,15,1,0,0,0,0,1000,0.021891025826334953,0.4830933566327766,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000208.jpg,0,22,5,0,0,0,0,1000,0.022485440596938133,0.482743488637739,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000209.jpg,0,17,1,0,0,0,0,1000,0.025402799248695374,0.48336931130476884,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000210.jpg,0,19,5,0,0,0,0,1000,0.031645290553569794,0.48307295638162673,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000211.jpg,1,17,4,0,0,0,0,1000,0.024683794006705284,0.48237019259864444,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000212.jpg,0,21,7,0,0,0,0,1000,0.026371125131845474,0.48274488811728394,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000213.jpg,1,17,5,0,0,0,0,1000,0.023576516658067703,0.4825044121429436,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000214.jpg,4,17,7,2,4,0,0,1000,0.025726061314344406,0.48282455065359475,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000215.jpg,0,15,5,0,0,0,0,1000,0.02469930239021778,0.4824823438634713,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000216.jpg,0,20,1,0,0,0,0,1000,0.02942512556910515,0.48183078590232387,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000217.jpg,0,13,3,0,0,0,0,1000,0.019626660272479057,0.4827619012496974,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000218.jpg,3,16,3,1,0,0,0,1000,0.024836596101522446,0.48309063143004116,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000219.jpg,1,22,3,0,0,0,0,1000,0.026020905002951622,0.48331274585451467,lowlight,none,0.0
