image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\ExDark-VisDroneOverlap\images\test\2015_00508.jpg,3,0,1,0,0,0,0,67,0.04782407730817795,0.10096640114379085,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00509.jpg,2,3,0,0,0,0,0,23,0.13045671582221985,0.07154816431781046,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00510.png,1,1,0,0,0,0,0,15,0.0871482789516449,0.08962516595179738,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00511.jpg,1,0,0,0,0,0,0,12,0.05755212530493736,0.10523133680555556,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00512.jpg,2,0,0,0,0,0,0,3,0.6042187809944153,0.04848089843411194,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00513.jpg,1,0,0,0,0,0,0,6,0.2028711438179016,0.05046108639534245,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00514.jpg,1,0,0,0,0,0,0,4,0.2325797975063324,0.07303067984586308,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00515.jpg,1,0,0,0,0,0,0,2,0.48087993264198303,0.133847779947708,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00516.jpg,1,0,0,0,0,0,0,34,0.031135519966483116,0.1066809236115655,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00517.jpg,1,0,0,0,0,0,0,8,0.07380049675703049,0.12203588577757377,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00518.jpg,1,0,0,0,0,0,0,15,0.07922156900167465,0.20060969421799676,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00519.jpg,0,0,1,0,0,0,0,6,0.007796534802764654,0.11445831802340471,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00520.jpg,2,0,1,0,0,0,0,8,0.19612419605255127,0.10318859024667701,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00521.jpg,1,0,0,0,0,0,0,4,0.24417518079280853,0.17214753524360563,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00522.jpg,0,0,3,0,0,0,0,54,0.01208351831883192,0.04920162260592462,clean,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00523.jpg,1,0,0,0,0,0,0,15,0.08748773485422134,0.15268463164689744,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00524.jpg,2,2,0,0,0,0,0,48,0.046897273510694504,0.22346003631082062,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00525.jpg,3,1,0,0,0,0,0,18,0.1250583827495575,0.08063664155847886,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00526.jpg,2,1,0,0,0,0,0,35,0.0696369856595993,0.16455520929074754,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00527.jpg,0,0,4,0,0,0,0,213,0.008538128808140755,0.03154066158837636,synthetic_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00528.jpg,1,0,0,0,0,0,0,4,0.2350148856639862,0.10635509980206051,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00529.jpg,2,2,0,0,0,0,0,69,0.03661154955625534,0.04627204180283224,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00530.jpg,3,1,1,0,0,0,0,52,0.062778539955616,0.18814633426363248,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00531.jpg,1,1,2,0,0,0,0,21,0.0405183844268322,0.12127265795206972,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00532.jpg,2,1,3,0,0,0,0,14,0.14218564331531525,0.10396938114585173,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00533.jpg,2,1,0,0,0,0,0,29,0.08186803013086319,0.14394340497449934,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00534.jpg,2,1,0,0,0,0,0,111,0.02455679513514042,0.2182308933909481,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00535.jpg,2,2,4,0,1,0,0,117,0.023636983707547188,0.13056579682078592,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00536.jpg,11,6,3,0,1,0,0,156,0.07537640631198883,0.1449082131208828,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00537.jpg,1,0,0,0,0,0,0,14,0.08430303633213043,0.11499408176272422,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00538.jpg,2,0,2,0,0,0,0,14,0.13087360560894012,0.2133115758896151,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00539.jpg,2,1,0,0,0,0,0,49,0.04690709337592125,0.17914370863649443,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00540.jpg,2,0,0,0,0,0,0,14,0.13670776784420013,0.1324908668271579,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00541.jpg,1,0,5,0,0,0,0,46,0.026864487677812576,0.26165415059355673,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00542.jpg,9,2,1,0,0,0,0,79,0.10482560843229294,0.05586722878848805,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00543.jpg,0,0,1,0,0,0,0,436,0.005481939297169447,0.027468590536989988,synthetic_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00544.jpg,0,3,1,0,0,0,0,263,0.009062755852937698,0.038807518480420626,synthetic_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00545.jpg,2,0,0,0,0,0,0,8,0.2280307561159134,0.13216126689624477,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00546.jpg,1,2,2,0,0,0,0,83,0.030633529648184776,0.16175645785174153,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00547.jpg,4,2,0,0,0,0,0,66,0.0723375603556633,0.17214356209150328,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00548.jpg,2,0,0,0,0,0,0,31,0.05281759053468704,0.07983481481481482,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00549.jpg,2,0,0,0,0,0,0,15,0.12115070223808289,0.17229270070832198,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00550.jpg,1,1,1,0,0,0,0,58,0.02571660839021206,0.08592664627899944,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00551.jpg,1,0,0,0,0,0,0,22,0.062407899647951126,0.3171774364112026,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00552.jpg,1,0,0,0,0,0,0,16,0.050626128911972046,0.169341977124183,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00553.jpg,1,0,0,0,0,0,0,16,0.0668022483587265,0.18044502650434197,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00554.jpg,9,8,2,0,0,0,0,126,0.10712724924087524,0.10676405048375279,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00555.jpg,1,1,0,0,0,0,0,9,0.14174464344978333,0.14048678124479477,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00556.jpg,7,3,0,0,0,0,0,86,0.08254854381084442,0.26827804608239897,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00557.jpg,1,2,0,0,0,0,0,30,0.059535522013902664,0.23414234414025492,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00558.jpg,3,2,0,0,0,0,0,26,0.14496687054634094,0.1890938271604938,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00559.jpg,1,0,0,0,0,0,0,1,0.9776347875595093,0.1236007391269265,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00560.jpg,2,1,0,0,0,0,0,15,0.1437021940946579,0.20144120323712122,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00561.jpg,2,2,0,0,0,0,0,48,0.05169793963432312,0.08328977031079633,real_lowlight,none,0.0
