image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\VisDrone\images\val\0000194_00000_d_0000119.jpg,16,12,38,14,37,4,30,680,0.03275224566459656,0.3943602562938756,clean,none,0.0
datasets\VisDrone\images\val\0000194_00200_d_0000120.jpg,19,17,57,14,53,12,47,909,0.03722640126943588,0.26475619553376906,clean,none,0.0
datasets\VisDrone\images\val\0000194_00399_d_0000121.jpg,41,29,102,38,99,23,83,877,0.05515698343515396,0.3434289669571532,clean,none,0.0
datasets\VisDrone\images\val\0000194_00625_d_0000122.jpg,33,25,50,27,46,7,33,888,0.04550136998295784,0.3227170252360203,clean,none,0.0
datasets\VisDrone\images\val\0000194_00800_d_0000123.jpg,12,16,42,8,33,4,29,570,0.04112706705927849,0.41033001997095137,clean,none,0.0
datasets\VisDrone\images\val\0000194_00998_d_0000124.jpg,10,3,32,5,32,4,21,417,0.030997460708022118,0.5657368675865407,clean,none,0.0
datasets\VisDrone\images\val\0000194_01192_d_0000125.jpg,10,7,13,5,13,3,12,373,0.032325029373168945,0.5965456381626725,clean,none,0.0
datasets\VisDrone\images\val\0000196_04512_d_0000144.jpg,10,8,59,6,56,0,40,468,0.03501463308930397,0.46226463023480996,clean,none,0.0
datasets\VisDrone\images\val\0000199_01269_d_0000166.jpg,8,6,8,1,6,1,5,200,0.06087379530072212,0.32304651567417086,clean,none,0.0
datasets\VisDrone\images\val\0000213_02500_d_0000240.jpg,21,27,73,18,67,9,50,525,0.05339726805686951,0.5729666870208291,clean,none,0.0
datasets\VisDrone\images\val\0000213_02965_d_0000241.jpg,38,36,56,16,46,5,31,695,0.0642285868525505,0.5424872824177729,clean,none,0.0
datasets\VisDrone\images\val\0000213_03478_d_0000242.jpg,50,35,65,17,53,4,36,775,0.07351507246494293,0.5899337434320134,clean,none,0.0
datasets\VisDrone\images\val\0000213_03920_d_0000243.jpg,59,63,105,17,81,4,52,1000,0.08210176974534988,0.5396304513347054,clean,none,0.0
datasets\VisDrone\images\val\0000213_04405_d_0000244.jpg,37,27,69,9,53,4,37,700,0.06826695799827576,0.5718896804396499,clean,none,0.0
datasets\VisDrone\images\val\0000213_04998_d_0000245.jpg,52,22,85,21,73,4,47,1000,0.0654243677854538,0.5133472382417019,clean,none,0.0
datasets\VisDrone\images\val\0000213_05340_d_0000246.jpg,43,24,95,14,81,9,53,1000,0.05862700566649437,0.4960586953735743,clean,none,0.0
datasets\VisDrone\images\val\0000213_05745_d_0000247.jpg,42,15,59,11,44,5,24,836,0.05695676431059837,0.48330763808791494,clean,none,0.0
datasets\VisDrone\images\val\0000215_00000_d_0000256.jpg,32,42,125,14,118,8,104,1000,0.05735543370246887,0.47992259010486166,clean,none,0.0
datasets\VisDrone\images\val\0000215_00447_d_0000257.jpg,37,38,16,7,10,1,7,469,0.09670611470937729,0.42327492819503815,clean,none,0.0
datasets\VisDrone\images\val\0000215_00909_d_0000258.jpg,45,37,48,15,39,1,21,588,0.0921601802110672,0.4173805474515835,clean,none,0.0
datasets\VisDrone\images\val\0000215_01395_d_0000259.jpg,40,22,16,15,8,4,1,591,0.06987087428569794,0.43444987599038076,clean,none,0.0
datasets\VisDrone\images\val\0000215_01869_d_0000260.jpg,35,17,43,13,37,3,24,564,0.07085014879703522,0.45677757800544283,clean,none,0.0
datasets\VisDrone\images\val\0000215_02319_d_0000261.jpg,33,32,74,11,62,6,38,790,0.0652160719037056,0.47247692441067163,clean,none,0.0
datasets\VisDrone\images\val\0000215_02667_d_0000262.jpg,47,41,36,25,23,12,13,886,0.0648772269487381,0.4776707374991519,clean,none,0.0
datasets\VisDrone\images\val\0000215_02932_d_0000263.jpg,29,17,19,4,14,0,8,633,0.05225571244955063,0.4751812877400095,clean,none,0.0
datasets\VisDrone\images\val\0000215_03226_d_0000264.jpg,10,11,13,2,10,1,9,281,0.04863486438989639,0.43341580915334227,clean,none,0.0
datasets\VisDrone\images\val\0000216_00520_d_0000001.jpg,48,20,61,26,52,5,50,852,0.05583949014544487,0.4839161973901441,clean,none,0.0
datasets\VisDrone\images\val\0000220_01242_d_0000004.jpg,8,8,29,3,22,1,12,301,0.03802547603845596,0.4925289994855967,clean,none,0.0
datasets\VisDrone\images\val\0000223_01802_d_0000005.jpg,21,21,43,10,31,2,25,710,0.041284624487161636,0.5034284620098038,clean,none,0.0
datasets\VisDrone\images\val\0000237_00001_d_0000001.jpg,5,1,10,3,10,0,8,383,0.018435437232255936,0.46076260288065846,clean,none,0.0
datasets\VisDrone\images\val\0000242_00001_d_0000001.jpg,18,7,24,11,17,9,14,415,0.047168634831905365,0.45246444565480515,clean,none,0.0
datasets\VisDrone\images\val\0000242_00500_d_0000002.jpg,14,13,39,9,32,6,24,434,0.045932792127132416,0.4868573287339627,clean,none,0.0
datasets\VisDrone\images\val\0000242_00627_d_0000003.jpg,18,12,27,13,25,9,21,376,0.05472174659371376,0.4224444671387073,clean,none,0.0
datasets\VisDrone\images\val\0000242_00843_d_0000004.jpg,2,1,0,0,0,0,0,54,0.06080373004078865,0.48137583968772696,clean,none,0.0
datasets\VisDrone\images\val\0000242_00963_d_0000005.jpg,6,6,7,1,4,0,0,414,0.024311793968081474,0.27393668300653595,clean,none,0.0
datasets\VisDrone\images\val\0000242_01139_d_0000006.jpg,25,26,47,20,45,12,42,496,0.06006476655602455,0.49286104302832245,clean,none,0.0
datasets\VisDrone\images\val\0000242_01475_d_0000007.jpg,41,23,24,23,22,13,16,502,0.08001451939344406,0.46303864076494794,clean,none,0.0
datasets\VisDrone\images\val\0000242_01912_d_0000008.jpg,15,7,35,14,35,8,35,521,0.03653008118271828,0.47818234840232393,clean,none,0.0
datasets\VisDrone\images\val\0000242_02400_d_0000009.jpg,21,8,13,17,12,9,12,442,0.04555043578147888,0.4523235521060276,clean,none,0.0
datasets\VisDrone\images\val\0000242_02762_d_0000010.jpg,22,12,11,13,11,2,7,590,0.04583199694752693,0.41306846859114016,clean,none,0.0
datasets\VisDrone\images\val\0000242_03199_d_0000011.jpg,3,1,6,1,5,0,1,197,0.025185704231262207,0.44371366648511257,clean,none,0.0
datasets\VisDrone\images\val\0000242_03668_d_0000012.jpg,15,7,26,4,25,2,18,602,0.03296736627817154,0.49247173051319293,clean,none,0.0
datasets\VisDrone\images\val\0000242_04116_d_0000013.jpg,3,3,5,1,4,0,4,186,0.02419338934123516,0.42249726155894457,clean,none,0.0
datasets\VisDrone\images\val\0000242_04600_d_0000014.jpg,20,6,9,6,8,2,6,466,0.05080269277095795,0.4121440707455822,clean,none,0.0
datasets\VisDrone\images\val\0000242_05059_d_0000015.jpg,8,3,29,8,28,3,25,325,0.028402745723724365,0.4305156893004115,clean,none,0.0
datasets\VisDrone\images\val\0000242_05570_d_0000016.jpg,13,6,19,11,19,5,15,339,0.041518356651067734,0.42624264705882353,clean,none,0.0
datasets\VisDrone\images\val\0000242_06010_d_0000017.jpg,5,0,36,5,35,3,35,259,0.027474047616124153,0.5038935639070443,clean,none,0.0
datasets\VisDrone\images\val\0000242_06452_d_0000018.jpg,3,5,9,1,9,0,5,316,0.020843371748924255,0.4148576237593803,clean,none,0.0
datasets\VisDrone\images\val\0000244_00001_d_0000001.jpg,17,5,29,11,28,5,24,495,0.035771943628787994,0.4582533738804163,clean,none,0.0
datasets\VisDrone\images\val\0000244_00500_d_0000002.jpg,10,11,22,8,20,6,15,565,0.03431307524442673,0.5021201585572501,clean,none,0.0
datasets\VisDrone\images\val\0000244_01000_d_0000003.jpg,18,16,104,12,103,6,93,641,0.04847358539700508,0.4345347751755023,clean,none,0.0
datasets\VisDrone\images\val\0000244_01500_d_0000004.jpg,21,24,75,21,71,15,41,773,0.043845247477293015,0.5037943672839506,clean,none,0.0
datasets\VisDrone\images\val\0000244_02000_d_0000005.jpg,41,26,88,34,88,19,81,740,0.06666474789381027,0.45910542998063425,clean,none,0.0
datasets\VisDrone\images\val\0000244_02500_d_0000006.jpg,28,33,85,23,79,12,72,694,0.059643037617206573,0.4913117132655532,clean,none,0.0
datasets\VisDrone\images\val\0000244_03000_d_0000007.jpg,15,13,29,10,29,5,23,535,0.043241873383522034,0.5058615952553861,clean,none,0.0
datasets\VisDrone\images\val\0000244_03500_d_0000008.jpg,21,15,125,15,114,10,99,885,0.04040757566690445,0.4707382141128056,clean,none,0.0
datasets\VisDrone\images\val\0000244_04000_d_0000009.jpg,23,42,33,14,27,9,21,917,0.05132369324564934,0.44741172688211084,clean,none,0.0
datasets\VisDrone\images\val\0000244_04400_d_0000010.jpg,31,33,70,19,59,8,41,1000,0.05169900506734848,0.4229685835754055,clean,none,0.0
datasets\VisDrone\images\val\0000244_04900_d_0000011.jpg,56,39,50,38,36,17,24,973,0.06642414629459381,0.4666509092834665,clean,none,0.0
datasets\VisDrone\images\val\0000244_05400_d_0000012.jpg,32,24,58,20,58,7,47,777,0.05259763449430466,0.48418143306705397,clean,none,0.0
datasets\VisDrone\images\val\0000244_05900_d_0000013.jpg,22,8,44,22,43,10,40,549,0.04386233910918236,0.4903958787218591,clean,none,0.0
datasets\VisDrone\images\val\0000244_06388_d_0000014.jpg,16,7,30,16,30,11,28,399,0.03792531043291092,0.4825147739651416,clean,none,0.0
datasets\VisDrone\images\val\0000249_00001_d_0000001.jpg,22,19,58,15,57,11,51,505,0.05507619306445122,0.49060643609295573,clean,none,0.0
datasets\VisDrone\images\val\0000249_00235_d_0000002.jpg,23,29,62,16,55,6,49,473,0.07481802254915237,0.4794534238077947,clean,none,0.0
datasets\VisDrone\images\val\0000249_00603_d_0000003.jpg,11,11,37,10,35,6,30,330,0.05103282257914543,0.4731028125756475,clean,none,0.0
datasets\VisDrone\images\val\0000249_01100_d_0000004.jpg,14,7,13,11,12,8,8,506,0.034538086503744125,0.4616299170902929,clean,none,0.0
datasets\VisDrone\images\val\0000249_01514_d_0000005.jpg,23,10,28,11,25,6,18,545,0.045722752809524536,0.4552773844105543,clean,none,0.0
datasets\VisDrone\images\val\0000249_01635_d_0000006.jpg,22,6,58,15,56,7,54,621,0.041078027337789536,0.48871258472524814,clean,none,0.0
datasets\VisDrone\images\val\0000249_02073_d_0000007.jpg,14,9,53,12,49,7,48,391,0.04491870477795601,0.48774425078673445,clean,none,0.0
datasets\VisDrone\images\val\0000249_02468_d_0000008.jpg,4,13,14,2,9,0,6,477,0.03023470751941204,0.5204349279835391,clean,none,0.0
datasets\VisDrone\images\val\0000249_02900_d_0000009.jpg,28,24,73,18,71,9,61,712,0.05613130331039429,0.47848671629145484,clean,none,0.0
datasets\VisDrone\images\val\0000249_03400_d_0000010.jpg,38,19,54,27,52,17,35,718,0.05893445387482643,0.46758026204308883,clean,none,0.0
datasets\VisDrone\images\val\0000249_03900_d_0000011.jpg,23,16,62,15,58,6,46,596,0.049716442823410034,0.467546160130719,clean,none,0.0
datasets\VisDrone\images\val\0000253_00001_d_0000001.jpg,68,35,38,68,38,62,34,1000,0.06325530260801315,0.4150581805252965,clean,none,0.0
